node,cluster,x,y
ABHISHEK_RAI07,1,-6.5996246,10.194559
ABR15743285,2,-10.381105,-5.2988324
ABSFSU1,0,0.8244554,3.3323016
ABatemanHouse,3,11.805559,6.695502
ABnormalConnect,1,-6.580616,10.5053625
ABrenna29240305,0,2.3561478,1.7957919
ACCORDION1301,0,2.4471219,2.1505642
AClintonvillian,0,3.8573303,4.190018
AD4Burlington,4,12.8032255,-9.8305
ADAPAC1,2,-3.4824643,-10.857576
ADEBIYISODIQ16,0,1.2797478,4.046129
ADGudmun,0,3.597299,1.5225649
ADR_Rocks,0,1.472224,3.5286674
ADXLabs,5,10.4950285,7.8805547
ADanGrenier,3,21.119896,7.7142596
ADelgersaikhan,3,10.993461,5.124358
AF1_4_TheDonald,0,11.545775,1.746876
AFDIT,0,1.2492565,5.182694
AFiroz51,0,2.4808002,5.1348333
AFreytesPalau,3,12.343804,2.407723
AFwife69,0,2.5589035,2.9675217
AGG7,3,11.58384,4.3577085
AGRHaines79,0,2.4486432,4.7311287
AGlobalCitizen,2,-9.417983,-5.0881286
AHAkramLodhi,4,12.814577,-9.841121
AHSultanAlolama,1,-6.6570177,10.506637
AHappy_Place,0,10.287189,3.2571776
AHayatu,1,-6.9278398,10.901409
AJBART28,0,2.1602883,2.0263932
AJ_9342,0,3.568579,4.149118
AKAKAnder,0,4.3139644,2.1918054
AKDEE81,0,9.105299,0.44899532
AKMshooter,3,11.176994,4.377858
AKaye3,2,-9.697,-5.2635736
AKma19981,3,12.511006,5.2334747
ALBADIUAE4,1,-6.2843885,10.252125
ALMUTAW21000161,4,2.1235628,-12.609248
ALMur7,1,-6.4876704,11.007722
ALTAMIRANA2,3,12.114943,3.649762
ALToheeb,1,-7.2429786,10.20412
AL_Ghala911,1,-7.040479,10.805566
ALakshm35853529,1,-7.6536493,10.212272
ALew4444,0,1.4796827,4.4236903
AMFGM,0,1.3357891,2.7626188
AMGrace63,0,3.1559777,5.0488973
AMMC5500,0,4.3122253,4.3855867
AMaddrey,0,2.1002185,3.6156826
AMadolche,0,2.8394105,5.163967
APK________,0,1.6564367,3.2322614
APO_AE_01973,3,12.112716,3.6155438
AParisDeco,0,4.245668,4.0853934
APearlfind,0,0.47040546,3.5463254
APiacenta63,0,2.1200464,3.7266493
AROD17452127,0,4.0727935,5.207746
ARP_MUFC,1,-7.548561,11.198266
ARough4,0,3.2752683,2.0474012
ASHEFORGUCCI,0,3.2660968,3.8762126
ASWilemon,0,3.2172306,3.742213
ASXinvestorsyd,1,-6.472812,10.722178
ASailorScout,0,2.4448035,3.7044203
ASaiqal,1,-7.2596164,10.55614
ASeyiagara,1,-6.7346964,11.086129
ASky1113,0,2.1111143,1.675027
ASmilingMom4,3,12.102044,3.6304903
ASnarkRangOut,0,2.2606602,2.1042702
ATeatof,0,9.707641,4.5202622
AThingForClouds,0,3.1346276,1.9865602
AW69068600,3,11.357785,3.8428628
AWakeman13,0,2.4523854,1.6745197
AXristodoulidou,3,12.528272,5.253916
AZIndivisible1,2,-9.737388,-5.278761
A_AyoubM,1,-6.5906544,10.360451
A_CreativeEdge,2,-3.22237,-10.80264
A_G_Peacock,0,8.743392,3.9324417
A_K1992in,0,0.85575795,4.9644465
A_scudder0,0,1.6565062,5.0915976
Aakeeda,1,-7.165642,10.335944
Aalto_Bio,5,10.49395,7.8803134
AamBhartiya30,1,-6.927844,10.764792
Aangtweets,3,19.82679,3.4863863
AaronBeers2,0,1.2345154,5.0937796
Aaron__Briggs,0,2.8312614,3.3153234
Aaronal16,2,-9.609297,-5.254667
AashaySapre,1,-7.132493,10.843688
AashkaPatel14,0,1.8521533,1.9319144
Ab_raheeem,1,-7.367996,10.477637
Abalee__,1,-6.7219195,9.939011
AbbeyBlackSwan1,0,2.3990903,3.3342824
AbbyDuffy17,3,12.335624,3.5107634
AbbyPark4,3,12.783399,1.9997193
AbbyRani,0,1.9704586,4.0166826
AbbySeeber,0,1.5945364,2.6604242
AbdinasirOmarA8,3,12.303334,5.1129394
AbdirizackM14,1,-6.7287292,10.369776
Abdirizaqhassa6,1,-6.5288877,10.662372
AbdoAliDola1,1,-6.6477365,11.118895
AbdulAbdullah22,1,-6.880054,10.311922
AbdulHadi_Mohd,0,9.651403,4.543075
AbdulHayee55,1,-6.724865,11.086732
AbdulazizZurub,4,2.121161,-12.6094265
Abdulla09806610,1,-6.4568605,10.183367
AbdullahYounnis,1,-7.6615486,10.650661
AbdullahiUDK,1,-7.162583,10.75131
Abdullaslamry32,1,-7.5884657,11.198572
Abeer22581093,1,-7.3130383,10.575056
AbhiMish27,0,9.140045,0.4732606
Abhisek41008290,0,1.310105,2.6600099
Abhishe67839304,0,9.10804,0.45196712
Abhishekv766,1,-6.4465213,10.031929
AbidMarzouq,1,-7.5372424,10.673933
Abimberry,1,-6.8774977,10.333464
AbiodunKabiri,0,1.7822442,5.1589465
Abiodun_Uturn,1,-7.536899,10.354198
Abiola_j360ent,1,-6.8973665,10.543494
AbironDelocenma,1,-7.1411023,10.661111
Abizzare1,3,10.993246,5.1171613
AbrahamDoodle,2,-9.560937,-4.991071
Abrantier_,0,3.247813,1.7005403
AbridgedThe,0,0.95735186,3.3890765
AbsterYinYang,0,1.6881144,2.7318246
AbstractPoetic1,0,2.2082145,5.3266006
AbubakarMundir,3,12.495455,5.2356095
Abubakarmasud7,1,-6.8983784,10.318514
Acamus27,2,-3.3335683,-10.620231
Accelerationis1,0,1.0550785,5.496901
AceAcierno,0,3.7113018,2.4455938
AceSocialist,0,2.5763094,4.158207
Acertijo,0,2.2617717,4.549649
Acielee13,0,11.124161,3.2670913
AcifKazy,4,2.1218965,-12.611012
Ackemk,0,0.10378634,4.197876
AcnhElsewhere,0,1.7227932,3.2407548
Acting_gal_Kate,0,0.74970335,3.5520117
ActionGangster,0,3.9046233,3.748574
ActorDeborah,0,3.384742,4.5761495
AcuffLori,0,1.9735744,2.7113516
AcuteHypocrisy,2,-9.788215,-5.239811
AdakCharley,0,1.4262973,5.217354
AdalgisaRodri16,0,4.012284,4.7975235
AdamCrosswhite3,0,0.94945973,4.725184
AdamMbamuala,2,-9.786315,-5.3645577
AdamMorlad,0,4.3570886,4.6179733
AdamSwannRacing,3,20.375687,13.141062
AdamY888,2,-3.213761,-10.88954
Adanafibch,0,2.3523147,1.8108546
Adarchism,0,9.6525135,4.544615
Addicted2Twiff,0,3.2669072,2.9388804
AddieWoolf,0,2.452038,4.1619925
AddsEvery,2,-9.573677,-5.3112826
AddyNovaSaridi,0,1.6401541,4.786021
AdeResists,7,-5.125335,19.02995
AdedayoAdebo1,0,2.363943,3.5583885
AdedayoAdeboye,0,1.570301,4.9270024
Adel02374200,0,2.9965866,3.7073932
AdelugbaAbayomi,1,-6.939553,10.675979
Adeniyi39230782,1,-7.0791903,10.544329
Adesanmi01,1,-6.7531295,10.051156
AdeyinkaOlowoh,0,2.2549736,5.256194
AdiAmorim,0,0.25070348,3.9228444
Adm_deRuyter,3,12.318506,4.8634677
Adnan44814035,0,3.2262661,3.7736783
AdorkableWriter,3,14.48733,12.602763
AdriFari_,0,1.6801641,3.0926256
Adriana11605129,0,10.467079,4.7640824
AdvaithSKumar2,0,4.4221535,3.664934
Adveith,0,10.575137,3.8796158
AdvocateCal,0,0.8942807,2.5599341
AeAlamiri,1,-6.9680505,10.239946
Aeey00996468,0,1.1505238,4.030983
Aejlex,2,-9.736351,-5.491739
AerialBolero,0,10.25005,4.36308
AerogelMaker,0,3.981735,2.8948324
AfiaSalma9,0,9.757137,5.1188164
Afiano4life,1,-6.4382877,11.083957
Afoo02,1,-7.349292,9.984644
AfraCadaver,0,1.9052613,5.3741813
AfrahTaher,1,-6.953593,10.53542
AfricaClear,2,-3.8208263,-1.4583545
Africanfighter,0,2.7841752,1.7010536
Afroholicness,0,3.1480527,2.5916448
AgTerzo,0,4.1839633,3.0802636
AgainstBigboss,1,-6.4369783,9.93695
