node,cluster,x,y
1floridawoman,0,3.283511877,11.48030186
1golfingdoc,1,14.19879818,-7.537365913
1hax_,4,11.32677937,-17.65295982
1insk1,0,5.916883469,13.83559513
1iwilkinson,0,3.975008488,7.883789539
1jackieleon,0,3.876770973,3.712354422
1julie1000,1,13.54385662,-7.184371471
01kris,0,-0.035387855,3.059693098
1locozoo,1,14.64292908,-8.097373962
1loriking,0,1.522885919,3.157474518
1lowbattery,4,6.700584412,-20.42046356
1macsnap,0,4.470591068,3.509805918
1maggiewinter,0,2.309392214,1.302593827
1nancyschindler,3,-7.960701466,-0.372037619
1newsyworld,0,1.523679614,0.946048617
1nysportsfan,0,2.008267641,-2.460392952
1ofakndLizzy,1,14.0820303,-8.18122673
1patriotliny,2,-12.19408226,-10.5942688
1point15,0,4.591326237,3.116267681
1ramona7,0,4.42889452,2.450065136
1rorycowan,0,4.062251091,5.558097363
1sabel0rtega,3,-6.1268363,5.880872726
1sassysnowflake,0,0.37986207,7.96411705
1slaveforfemale,0,4.779395103,3.283157349
1stAD123,2,1.929077387,-11.27389622
1stCasanovaFly,1,13.38532543,-8.159446716
1stacyphillips,0,4.03139019,3.83371067
1starshot,0,2.594920158,0.366700411
1stpottergeek,4,4.891088009,-14.29228783
1taiwantalk,0,3.178962231,2.974825621
1talianG1rly,0,14.51841736,16.81056786
1toughmama,2,1.864611983,-11.41189671
1tracker1,0,3.602089167,2.718909979
1truthteller,0,3.797283888,4.447169781
1tsakeeper,4,0.708908617,-14.14491177
1tutree,1,22.98508072,-8.961270332
1vicmeldrew,0,4.423881054,3.533649445
1womanatthewell,1,18.59254837,0.731613934
1xgoogle,0,1.72141397,4.063402176
1yearofletters,3,-13.59583855,5.321346283
1zzyzyx1,0,8.510042191,12.40145111
2Ayken,0,8.387125015,-1.426587343
2BahHumbugs2,0,14.19309139,3.441780329
2Bigjoe38922,2,-3.473945856,-9.207907677
2BoyMamaBear,0,5.233186722,4.107500076
2Chenery,4,0.709176958,-14.14718056
2Cidda,0,6.886344433,12.71429253
2D0NFTPEJB,0,7.725746632,-2.602481127
2Darlene14,0,4.955934525,4.837994576
2DrinksNbisket,2,-11.82490158,-7.979206085
2Ggondim,4,9.708665848,-22.632761
2IbowYVR5clQPWW,4,11.32715416,-17.33239746
2Illiberalality,0,-2.138553381,14.39971542
2LIT4HATERS,1,12.172616,-7.885849476
2Laphips,1,12.38455868,-7.771166325
2LipsinHolland,1,12.61762238,-8.373209953
2MyQuietPlace,1,12.43989944,-7.914734364
2NinerSavoy,0,5.786789894,3.15615654
02Rrfj,0,3.421789885,1.046396852
2Sandie1,0,4.409759521,2.846514463
2Tremlett67,0,-0.828175187,5.440988064
2_4_roughing,0,5.131314278,3.283161163
2a1760997bfe4b5,1,12.75439453,-8.899208069
2abetter2morrow,1,13.52692986,-8.798887253
2alphabet6,0,3.777129412,3.097885609
2authors2books,0,6.506271362,1.703643203
2beauties_mom,2,1.941961527,-11.30045414
2behonets,0,3.086750269,3.606280565
2bqueenie,1,13.48805332,-8.765294075
2brandi7,1,12.60280037,-8.120741844
2bsy2p,3,-5.599782467,12.7272768
2dogknight,0,7.980630398,8.356489182
2drdave3,1,13.25218678,-8.803869247
2eatr2016,1,13.43008232,-7.987417221
2facedgod,0,2.873769522,3.735244751
2frodxus,0,7.751847267,-0.102698594
2fvshion_killv,3,-8.507958412,0.449012727
2gatorindo,0,3.851143599,2.780485153
2gibbysmom,1,13.28298187,-8.202975273
