node,cluster,x,y
KHR35513132,0,14.107708,4.7941504
KISSMediaCo,0,15.23548,-1.3302875
KKHABS23,1,-5.7095685,-1.3829154
KKMWelch,1,-6.0365295,-1.7082722
KM0331,1,0.37448868,11.1084385
KMCTenor,0,7.2759123,18.419632
KMcVicarGordon,1,-6.0270443,-2.8259175
KOBEWILL,0,12.081575,-18.46563
KOKO_TV,0,15.744773,0.008892529
KOVO1029,0,12.348174,-5.159168
KPAonline,0,13.318257,-7.2469034
KPBSnews,1,0.51334643,10.880712
KPWaResearch,1,-6.831593,-1.7357318
KPbuenasalud,1,3.8888001,4.777879
KRMELO__,0,12.140785,-18.502325
KSG_TRS6666,0,5.2331357,7.3656006
KSH_ASALA,0,12.040581,-18.42467
KSKaderschulen,0,12.049273,12.309287
KSt2424,0,16.756159,-5.2415366
KTMtwt,1,-6.136987,-2.2216296
KTepsreylenne,1,-6.612397,-1.3007518
KUKURA37062875,0,4.6501074,3.3991382
KVUE,0,13.3915615,-7.2288923
KVenator,1,-4.980715,-0.77093554
KWCoachTerry,1,-5.7879524,-2.423722
KWojtalik,1,-5.8696747,-2.4481797
KYMedAssoc,0,14.599072,4.5678134
KZ4TRUMP,0,22.257797,7.4344687
Kaffe_Takk,1,-9.634281,8.548762
Kai_Ryn,0,11.501981,12.88389
Kaitlinmary7,0,19.695604,-7.7881627
Kakon40638998,0,11.434175,0.17555873
KalemaChris,1,3.521411,-9.729357
KaliaMunaf,1,0.81312114,10.812532
Kalingatv,1,-5.2832327,-1.3808494
KalleBoelmann,1,3.7877514,-6.060581
Kamal_AR,0,15.847592,0.09781515
KamandaRael,0,5.410849,7.5889115
Kamrul1712,1,-5.8210955,-1.304644
KanandaBarrons,0,19.855719,8.036713
Kandi_in_AZ,1,2.8241587,3.3529491
Kanishka183,0,14.665691,1.9827648
KaranDe76737049,1,-6.28725,-1.8513514
Karand69,1,-5.6727767,-2.1907854
Karen49434003,1,-5.052591,-0.51326954
KarenATTaylor,1,-6.207694,-2.2542665
KarenBidwell6,0,7.2660947,18.429823
KarenMcBain,0,5.3363714,7.344766
KarenMessier,0,14.712756,5.0465937
KarenVanKempen,0,14.900029,4.3380914
KarenWe44853431,1,-5.9806542,-1.8111455
Karen_Kong_,1,-5.3936152,-2.2895567
KariOdermann,0,6.1121683,7.3002205
KarinKB,0,14.752655,0.5765659
KarinSnippe2,1,3.9875891,-6.0757384
KarmiSeaberry,0,14.117506,5.1033273
Karnain_Rashid,0,11.480636,12.625966
KartikParihar03,1,2.807369,4.635796
KartikS51227492,0,14.255762,4.8811426
Kartik_1987,0,19.7306,-7.6951685
KaruuJdb,1,0.17087589,10.5372715
KarvirKisan,1,0.6061581,10.361174
KasanConsulting,1,-2.4304714,11.293954
Kashmal_Khattak,0,12.869684,0.87096906
KashmirPivot,0,14.285537,4.346906
Kasia_HP,0,19.841501,8.09521
Kassidy75081778,1,5.6278353,-6.705154
Kassie360,0,19.748896,-7.87944
Kassie917,1,3.6909418,3.2737029
KatCapps,1,-5.090878,-2.580046
KatanaHugo,0,12.630445,2.6106699
KateFab2,0,13.61539,4.8625817
KateThea3,1,-4.756617,-2.3729408
Kate_3_6_9,0,22.27979,7.4505124
Katecar84611017,1,1.663928,-9.401565
Kateri60270481,0,25.865707,-1.9640856
KatharineJStin2,1,1.9157785,4.5023017
KatherineSureau,0,12.430172,-5.6497674
Katherine_mhl,0,14.996796,4.62917
Kathlee06894192,0,15.072336,4.1836247
Kathlee85043758,0,14.438649,17.160349
KathleenJorge20,0,25.96398,-2.100577
KathrynRoyle,0,19.117672,-7.717718
KathrynTomashu1,1,1.8511398,3.049036
KathyCMarra,1,-13.081541,1.4626952
KathyKittyQueen,0,14.343074,4.2871976
KathyMillerDC,0,25.882973,-2.0165937
KatikeSulthan,0,14.417303,4.653256
Katpa73,1,-13.060315,1.4818358
Katphiche,0,12.526927,-4.142545
KatyPreen,1,-4.5174055,-2.1668549
KatyWaran,1,2.97686,2.5626643
Katy_Scarletta,0,14.374975,5.063915
KaulSunil,0,14.012928,4.470321
Kauristian,0,14.830268,2.7696636
Kaushalya_R_A,0,11.124406,-3.3739636
KaushikNath96,0,19.810621,8.061653
Kaviya_sen,0,15.231844,4.7617936
KawhiLenz,1,0.44648275,10.599061
Kayn_Mo,0,11.854058,12.672419
Kayylllaaaaaaa,0,11.615737,12.56818
KazakhEmbassyUK,1,-5.6978455,-1.3186764
Kazi11653910,0,14.684125,5.3994813
KaziSho83542806,0,13.911249,4.432939
Kaziismail_4,0,13.250038,-0.900624
KeFuller,1,4.034257,-9.737265
KeaneMJ,1,0.26799765,10.681093
KeepPanicked,0,19.783077,-7.854875
KeepitRealTea,0,14.783258,4.450906
KeithDMcMurdo,0,14.840753,4.5775614
KeithJonesCPA,0,18.439707,-6.5574017
KelleyPadrick,0,16.024334,-8.208764
Kelly72700,0,12.098694,-18.454563
Kelly75595171,1,-9.637344,8.546091
KellyJaye,1,-5.3368807,-1.9442363
KellyMM75,1,-3.7649124,-0.99227595
KellyProvencher,1,-4.9499626,-1.997825
Kelly_Cannon,1,-5.347679,-1.0013045
Kellycow08,1,1.9378963,3.998614
Kemalsaglamart1,0,15.965116,-0.043026123
KenChenster,1,-6.0725317,-1.1915039
Kenn_FFCI,1,-5.0456758,-1.5271306
KennethReece,1,2.0867689,4.435673
Kenrezzy,1,3.3715816,4.2699924
Kent_Online,1,0.46869904,10.574133
KenyaHealthcare,1,-6.1386266,-1.173066
Keren68142790,1,-5.7358727,-1.7251265
Kerouac2020,0,21.053436,-9.85734
KerriMPR,0,5.234483,7.348192
KerrySzymanski,0,15.7122755,-8.82199
KetteringBC,1,0.23164824,10.949173
KevinOlivasMedi,0,12.592148,-5.56484
KevinSm73395853,1,-4.000652,-1.3871386
KevinYuh,1,-3.942381,-1.6954335
Kevin_Fry,1,5.5930367,-6.7495575
Kevin_Fuller,1,2.8067544,4.565037
Kevxnou,0,5.190071,7.355252
Keychange_,1,-5.4780316,-1.9436927
Keymail21,0,14.476428,-0.09808658
Kez_777,1,-5.2809095,-1.8421322
KhSouh,0,14.551424,4.6535263
Khabarhub_Eng,0,19.842001,8.0503435
Khadijahfadzli,0,11.872957,12.970409
KhairallahJihad,1,-4.4785595,-1.7735261
KhanHeerPPP,1,0.48232698,10.609755
KhenzaNafisa,1,4.576541,-2.8152359
KhirtaI,1,0.48744997,10.791914
Khronick904,0,5.0038033,7.5272536
KidsAndSoccer1,1,-8.137633,-9.539082
KieraNicholso17,0,11.941747,12.893168
KieranF1nn,0,14.994265,5.0851903
KikisChocs,0,14.413426,17.196772
KillaUps,0,5.4307303,7.5243306
KillerCreative1,1,-4.468353,-0.46126384
KimBoiLee,1,2.8426845,3.319139
KimHoNguyen,0,4.9076595,7.3635683
KimPKAG2020,1,6.1586227,-19.558477
Kimiemii,0,11.595147,13.129699
KimmieDee_,1,-4.2853503,-0.80030507
KimonaQ,1,6.158233,-19.55883
KimrynRathmell,1,-5.7382855,-0.8566871
King1Amrit,1,-5.595457,-1.5123807
KingBan50512521,0,14.281626,5.2337837
KingDavidLane,1,3.798228,-5.9690533
KingHarold1,1,-5.395185,-1.9846321
KingfinityE,1,3.864622,-6.039757
Kingfisherps,0,5.2536597,7.5420794
KingstonAReif,1,-5.524515,-0.7483139
KinguMaina,1,-6.319815,-0.9366529
KinseyPebley,0,15.017149,0.28458044
KinturSanghvi,1,4.2596765,-8.556635
Kiplangat_Mosh,1,3.1867666,2.1445906
KiralyLab,1,-6.430488,-1.5333244
Kiran5_sai,1,-5.1627893,-1.0343432
KirstenChick1,0,14.741181,4.0024395
Kirsty_MBennett,1,-4.5073447,-0.5379627
KisanShirol,1,0.5477628,11.022476
Kisan_Kolhapur,1,0.36900815,10.99272
KisumuSH,0,11.421619,0.16874692
KitInfluencer,1,-5.936205,-1.7235078
KitchensGk,1,-9.636937,8.543048
KittensKittyKat,1,0.20731375,10.905409
Kixx90,1,-5.642777,-0.6206443
Kk89932,1,-6.1032825,-2.471008
Kkakitoo,0,12.115187,-18.440996
Kkdtalkies,0,14.348645,5.2781734
KkeithG,1,-5.127414,-2.6869848
KlaVeld,1,2.8481274,4.532495
KlassHubLK,0,14.505136,5.003853
Kmboenki_privat,1,3.8604224,-6.0109572
Knee_DnC,0,22.096376,1.2181057
KnitWitch,1,-5.746819,-1.7608607
KnotStafford,0,12.098094,12.255632
KnowCovid19,0,12.605988,-6.457759
Know_HG,0,14.341205,4.7797313
KnutAugestad,1,-5.713197,-2.3297625
Ko_xCoin,0,22.10088,1.2230731
Koala91614282,1,0.36542404,10.742641
Koernerr,0,14.820719,4.3425126
Kokanchi_Rani,1,-5.0094256,-1.4445473
Kokwet_KE,1,2.175745,3.53996
KollasSpyros,0,19.39108,-7.7031503
KonradRysa,1,0.41260457,11.012686
KontanNews,0,5.284597,7.394205
Konvolutius,1,-2.4420419,8.525032
KoparaFallsKid,1,-5.472081,-1.8913672
KoreAmBear,0,5.281357,7.2135515
KovacsNick,0,14.054923,-0.12647079
KrakaNyo,1,0.46713132,10.851597
Kree_Darnor,0,14.749039,4.6914167
KrisLiu101,0,19.632627,-7.658579
KrishanaSankar,1,6.844779,-14.927227
KristelArianaF,1,-5.674034,-1.1586815
Kristinazzz9191,0,14.117858,5.1272984
KronkGym99,0,15.35608,-1.4399637
Kruisin4Potus,1,3.5636091,4.069755
KrushStudios,0,6.8177958,-5.9394937
Kteteetea,1,-5.650636,-1.0401078
KuhsRalph,1,-8.74398,10.025081
KunalSi64104056,1,-4.8234205,-1.698375
KundaFlow,1,0.08054116,10.640766
KutchLive,1,-4.2693934,-0.81338084
KuuipoSays,1,-4.572645,-1.6322545
KuyanMalano,1,-5.773285,-2.0623465
Kw33n_888,0,15.7049675,-8.823369
KwameJared,0,11.393157,12.797081
KyaReBaingan,1,0.17083092,11.130247
KylieJU,1,-6.6561456,-1.7427177
L4A65,1,0.4274318,10.824483
LA4X51,0,14.157286,3.5338485
LAFiorenza3,1,6.9824934,-14.88408
LAMuscle,0,13.17637,-7.0440145
LAVSediLocali,0,5.0418534,7.0922127
LBHdiversity,0,19.673767,-7.817936
LB_Insolvency,0,5.0520315,7.22764
LC2035,1,-5.8944607,-1.6916995
LC_briang,1,0.00015016484,10.909024
LEAF15103735,0,6.8202558,-5.9414325
LEJAIIXIX,0,5.3906617,7.0894475
LEK_Consulting,1,6.8307986,-14.956461
LEllsworth,1,5.635307,-6.6889853
LFPress,0,13.334676,-0.8467236
LHBrok,1,-6.6234684,-2.280304
LIMAIRANETE,1,3.5085995,-9.722526
LJHarteBT,0,13.345833,-7.160717
LJMW169,0,14.869461,4.931367
LKBarratt,0,14.275152,4.4439716
LLB24693515,0,5.1692004,7.188909
LLRobertson75,0,13.311319,-7.1498375
LLopezGonzalez,0,19.84478,8.050998
LMC27001,0,19.329277,-7.39768
LMCBuyingGroup,1,-6.5176225,-1.6217752
LMDH19,1,-6.878795,-2.1075883
LMK_kidsNP,0,14.845701,4.7823215
LMTaylo37643486,1,3.4440508,3.5760937
LMeganexus,1,0.36692476,10.965358
LOTNorm,1,1.9033737,4.552371
LOYALFAN1,0,11.44531,0.20390694
LPLResearch,0,15.718524,-8.815034
LRMNetwork,0,13.121011,2.906919
LSHTM_Vaccines,1,-6.5273285,-1.3902279
LSVanderver,1,-6.1266727,-0.64632964
LSerrecourt,0,12.099957,-18.404837
LTSmash420,0,16.8351,-1.1582656
LT_FM,0,25.894289,-1.9283205
LTeatrico,1,-3.8991888,-1.7527155
LUCKY53724681,1,-3.2604969,-4.2065697
LUISALB97431740,1,0.58638537,10.673384
LVoutik,0,19.684278,-6.888468
LW91939,0,25.828623,-1.9464375
LYBObiz,0,14.942824,-0.16833562
L_andreae,1,-4.8414893,-2.330885
L_iam_C,0,14.242093,3.6302254
La_Hayekian,0,11.778401,12.971221
Laaask2,0,14.347721,5.2242866
LabZoneSK,0,5.068028,7.5679374
Labcold,1,-5.698691,-2.5587592
LabourKeriHowe,1,2.6919591,4.6862907
LaceyDeets,0,15.361539,-1.4454589
Ladi_Dairo,1,0.43124628,10.800103
LadoPutiChikdai,0,15.681589,-8.854273
Ladodue,0,13.022213,0.83563817
LadyRedWave,0,4.913785,7.3694773
Lady_ACCA_CMA,1,0.2767684,11.066175
Lady_Ecas,1,2.7769098,4.520207
Ladyawake1,0,22.221216,7.430106
Ladyhartee,0,19.469418,1.8015572
LafeberVet,0,13.073932,-7.5407863
LagbajaSeason,0,14.703029,0.62816614
LagrangeGCC,1,-4.741491,-1.2475156
LahibBaniSakhar,1,6.758049,-15.114698
LakeOfFire6,1,-6.327672,-1.9334508
LakshmananRekha,1,-4.856035,-1.4221528
LaleJ2020,0,14.902289,4.553521
LaliSekhonMD,0,15.321841,-1.3987077
LalitKOfficial,1,-6.393027,-1.5807219
Lambert42401886,0,24.55292,2.9756734
LamineKingbird,1,-4.9152837,-1.1211414
Lanbrick_NY,0,12.011094,-5.965952
Landorcan,1,-6.6789412,-1.2882783
LanganGroup,0,5.3285966,7.325686
LanzerMargit,1,-5.575662,-0.74445415
LaraManton1,0,13.809323,4.861413
LaraPatriot,0,22.278011,7.4513965
LaraThomasOnAir,1,2.3298004,3.7751951
LarsAarset,1,0.6160379,10.878128
LashiBreathes,1,-0.9981938,3.4829783
LatinoMajority,0,11.751337,-5.200123
LatinosMatter,0,13.374514,-7.2178583
LaughOutNOW,0,13.425238,-7.2601194
LaurHttp,0,17.330297,1.5729121
LauraBeeden,1,-5.6632323,-1.9861251
LauraBleill,1,-5.850555,-1.1727622
LauraBlind1,1,-6.2737846,-1.0370274
LauraHa69544517,1,-8.138098,-9.604314
LauraPiddock,1,-6.61527,-1.8887756
LaurelLeafChat,1,2.8984299,5.1332865
LaurenKIRO7,1,-5.299124,-2.4841328
LaurenKJoyce,1,-5.8515697,-2.405763
Lauren_6489,0,19.481226,-7.8379645
LauriKeye,1,1.6605958,-9.403563
LauriePope,1,1.9488617,4.518105
Laurie_Garrett,1,-9.637981,8.546635
Lauryn2000,1,5.676526,-6.7627883
Lauryn__Gb,0,12.113729,-18.43324
LavaudThomas2,0,25.86817,-1.972548
LavoriPubblici,0,14.776343,4.6684213
LawInSport,1,0.2977029,10.731151
Lawrenc96256742,1,6.142803,-19.574883
LawrenceGostin,1,-4.7297864,-1.7742276
Lawrence_singer,0,14.7188425,0.6649195
Lawrendozi,1,-6.7925572,-2.1029673
LawsonMulvihill,1,2.4608748,4.132691
LawyersGunsMon1,1,3.38468,3.6946692
LbQtr,1,0.48101902,10.788958
LeRayanDmb,0,11.923396,-18.301664
Leaders2Improve,0,12.874888,0.8609612
LeahR77,1,-8.091508,-9.565703
Leave_a_scar78,0,14.813453,-0.00047717593
Lee47822912,0,5.3845096,7.4007354
LeeHolmes1972,0,5.369114,6.961612
LeeLee54689633,0,12.258002,-5.5110207
LeeServenti,0,14.08579,5.385556
LeemanMc,1,-3.9091322,-1.6839732
Leevirtue,0,14.128353,4.7034526
LeftLaneAssoc,1,3.8415575,-6.0109735
LegalLoliLover1,1,-5.3343024,-1.934652
Legat_Architect,0,14.72778,0.6193326
LehiRed,0,5.1296177,7.426465
LeicesterBRC,0,19.827572,8.05123
Leif_Life_Laugh,1,6.9505186,-14.686449
LeighBroadway,0,13.743973,4.7210755
Leigh_A13,1,1.9408964,3.1419065
Leila06949818,0,4.65514,3.385887
LeipzigSyd,0,19.468239,1.8017848
Leland54111836,1,-8.095729,-9.5620575
Leminx_972,0,11.947957,-18.33516
LenaGoodwin14,0,12.751439,-3.6395671
Lennondac,1,-13.081501,1.4629864
LeoLDAR,0,14.776295,0.0507549
LeoNelissen,1,-2.4168792,8.491857
LeoNr_dLcSa,0,12.01235,-18.509163
Leon19070210,0,7.286244,18.409458
LeonMcC45396167,0,16.753263,-5.2371926
LeonardoZ,1,-5.6149125,-1.3327633
Leonardsdottir,0,25.82694,-1.9418094
LeonelCarlosPG,1,-4.044137,-1.34446
LeslieMidnight,0,5.2442126,7.5125265
LesterAldridge,0,14.872347,4.8571815
LetsFaceItCare,0,14.246596,4.6384783
LewisBaker2k20,1,-6.4378214,-1.0000042
LewisPherne,1,-6.5550814,-2.1976006
LexieA53,0,5.3823953,7.408283
LexieStarke_,1,-4.3022456,-1.3276653
LexisNexisUK,0,5.0350795,7.37201
LeyseelePatrick,0,19.688486,-7.823065
Lfc4eve21099859,0,13.086116,2.802884
LiPsstrategy,1,-5.9953175,-2.2574065
LiamSchubel,0,25.79233,-1.9579468
LiatCohen18,1,-5.9139414,-1.045063
LibCheryl,0,14.518894,5.366412
LiberalUtopia,1,5.6248074,-6.6941533
LibertLouisette,1,0.5837063,10.47726
Libertarian_GB,0,7.274087,18.421467
Liberty7718,1,3.9094737,4.7878532
LibertyLoud,1,3.8832316,-6.0527844
LibertyPaige5,0,14.575821,3.7136962
LibrarianGIRL85,0,14.566437,4.480319
LieBusterSleuth,1,-8.744369,10.024864
LifeBankCares,0,11.8896475,12.862612
LifeBeyondD,1,-5.1520495,-1.3592861
LifeFlightFj,1,-5.851079,-0.99046785
LifeIsShortMH,0,16.452316,-5.674014
LifeNCrypto1,1,6.7991853,-15.023988
LifeSamayal,1,-5.873838,-2.256529
LifeSciComms,1,-5.2835,-2.6699536
LifeVisio,1,6.8087807,-14.992522
LightWarriorQ,1,3.5492837,4.5898166
LilRedRunning,0,14.81186,4.451517
Lilia_Mukulova,0,19.76926,-7.6711416
Lillian02440569,1,2.8590064,4.5140514
LilyGreenLily,0,19.467154,1.8004116
LilyReflections,1,7.1097555,-14.76144
Lin_intheUK,1,-6.1798716,-1.0034794
Lin_ling_88,1,6.81588,-15.026272
LincsCommHealth,1,0.23154464,10.622793
Lincsdigital1,1,3.000652,4.414265
Linda0628,0,14.67619,4.642475
Linda39125805,0,4.70416,3.3345895
Linda43874520,0,4.9758716,7.3498225
LindaBerman4,0,12.898893,0.9059555
LindaBu21204262,1,0.18903832,10.586942
LindaGo00491538,0,14.398166,17.238361
LindaJe79892317,1,2.2963533,-17.959574
LindaLiberty9,0,21.964869,7.5372133
LindaLouWhoH,1,1.8468566,4.562449
LindaMCameron,1,-8.744293,10.025044
LindaPawPicardo,1,6.80917,-15.050421
LindaRe5994111,1,0.5669149,10.838478
Linda_Calloway,1,-5.6710515,-1.9759275
Lindsay68365003,1,-4.823856,-1.2293731
LindseyH_Dawson,1,-5.4619226,-1.9937558
LindseyRagas,1,2.178403,3.497235
Lindsey_ROC,1,2.778561,-12.790397
LingZhiTweet,1,-5.6437693,-0.6879626
LinkCary,1,-8.070878,-9.5364065
Linke__Burb_Alt,0,12.9150715,0.9170839
LinzersBakery,0,14.2977,5.38654
LionidusN,0,14.146028,3.6278152
LiquidityL,1,2.62901,3.9411573
Lisa03755,0,5.091863,7.567781
LisaBurnett82,0,14.521639,-0.1704048
LisaChimento,1,-5.9309373,-1.4376744
LisaFlemingbook,1,-5.83021,-1.9648383
LisaMcCollum007,0,22.272757,7.4414034
LisaMil80497776,1,-3.790025,-0.9952147
LisaThomasBooks,0,14.604613,0.58110046
LisalOpaL,0,14.722549,5.0494204
LiskaAdvisory,1,-6.6338425,-1.2921954
Listen2Juju,1,-9.6402645,8.544102
ListlessSpectre,1,3.5228987,-9.650056
LithuaniaHealth,0,14.915613,4.8914332
LittleLioness13,0,22.267353,7.439857
LittleRed623,1,-13.080298,1.464205
LiuBaoBei1,1,5.88153,-9.18162
LivPetzold,1,-5.424199,-0.93693835
LiveHackTech,1,3.4038904,4.051022
LiveToLoveUsAll,1,2.7797847,3.584436
Liverpool_Media,0,14.277282,5.4078774
LivewireNewsUK,1,-0.030004438,10.962249
LivingOntheStar,0,14.484028,3.1585736
Liysyfqh,0,11.427092,12.965401
LizAnnSonders,1,0.31530005,10.390613
LizGuldvinge,0,16.808777,-7.687542
LizHIVHep,0,14.803161,4.773513
LizK1988,1,-5.435794,-1.8394945
LizSDub,1,2.3507066,4.068585
LizaKamen,1,-4.913142,-2.0247521
Ljtcu,0,15.722944,-8.807634
Ljuba2000,0,5.014235,7.181148
LkiIeBjOtDfq887,1,4.556263,3.48957
LlcBilling,1,6.9272094,-15.008129
LloydCase6,1,2.8783343,3.7906268
Lmchristi1,0,22.295319,7.397682
LochnerWalter,0,4.936583,7.422116
LockdownFace,1,-5.9429846,-0.5032518
LockdownNo,0,14.235711,0.7041473
LocoMonki1,1,-5.037973,-1.620206
LoelleF,0,25.860292,-1.9781055
LoganWa49207641,0,12.0109625,-5.6693964
LogotechUSA,0,14.666948,3.963803
Loire1,1,-6.0806746,-1.3356137
Lokhandwala_Bom,0,13.415456,-0.94521165
Lola_St,1,2.9430635,4.362467
LolitaX1,0,14.88252,3.1265934
Lolnopw,0,11.866603,13.297076
LoloujoP,1,-0.5968448,10.640199
LondonSkywatch,1,-4.5139832,-0.4908109
LongIslander57,0,19.444315,-7.814678
LongwoodsNotes,0,14.842477,4.636019
LordBowesLyon,0,19.559645,-7.694281
LoriMuffly,1,-6.1887755,-1.7252023
LorrieNJ50,1,3.5414107,-9.721793
LosFelizLedger,0,11.9112425,-5.9568615
LoslaLosla41,0,11.585068,13.2963705
LostBy2864974,1,-4.029298,-1.3515027
LotusOak2,0,12.828529,-6.89579
LouBlast,1,-8.07358,-9.574493
LouCarter,1,-8.138287,-9.548864
LouLoulolulo,1,6.7637777,-15.092915
LouNZAnne1,0,13.377097,-7.2205524
Louchebert,1,3.8326952,-5.9983516
Loudmouthcomed2,0,19.30028,-7.1242847
LouieOaktown,0,14.078787,5.0906568
LouisHenwood,1,0.5918544,10.40737
Loupd_empalot,0,12.0421295,-18.32921
LoveDoveGlove,0,15.072693,3.9769268
LoveIrreverence,0,14.035674,-0.07503954
LoveLoonaLove,1,-5.036829,-0.6942692
LoveSafetyFirst,1,2.702524,2.770601
Love_Nunii,0,13.992255,4.49377
Love_peace_fait,1,3.4251342,4.3052864
LovelySocialist,1,-4.729176,-1.1548115
LovelydayTech,1,-6.0643277,-1.7800586
LoveoftheLand,1,0.5519008,10.655027
Lovescience15,0,19.300053,-7.4673734
LowellCouncilor,0,19.616796,-7.604548
LowelyBtw,0,12.1593275,-18.536623
LoyolaSmith,1,-5.7156916,-0.9833947
Lraku1,1,3.6463845,3.3511798
LtDemonLord,0,14.827507,0.8050243
LtGovHochulNY,1,-5.554334,-1.8537782
LtdLusitano,0,14.621366,0.4383148
LuaLuaEnglish,0,14.587433,4.8281794
LuanneSimon12,0,15.055527,2.7900813
LucaLombroso,1,-4.7191997,-1.720741
LucaMigliore3,0,11.942346,-18.301971
LuciaLaVita1,1,2.1383781,3.6234095
Lucianomarquesp,1,3.5657287,-9.654117
Lucky888,1,-4.91426,-2.3386848
LuckyAn69057947,1,2.1042907,15.77217
LuckyCharmMe,0,11.290599,-4.8372917
LuckyPatriots1,0,22.303015,7.4738097
Luckybitlover,0,4.607355,3.4393065
Lucystoppers1,0,11.570661,12.877337
Ludo45265153,1,0.097075984,10.581029
Lugnuts58,1,2.8360226,4.499777
LuisABe52955693,0,14.287521,5.498144
LuisBaladez,0,14.511752,4.681737
LuisLebron_1,0,14.503961,4.508385
LuisMar56615827,1,4.2419434,3.7706616
LuisRon6815,1,-6.6182613,-1.9643178
Luis_Hernan_CB,0,14.463868,4.441043
LuisitoQuotes25,0,4.569135,4.644756
Luisjuanespifr3,0,16.795637,-1.1850232
LukaszZelezny,0,14.290669,4.2274103
Lukasz_Ogrodnik,1,3.3296149,3.0456486
LukeBrussel,1,-4.70335,-1.4798956
LukePaveyUK,0,5.285101,7.3552217
Luluinportland,1,-5.9012766,-0.7915053
Lumanthai77,1,-5.5509415,-2.4564133
LuminareInc,0,14.562677,4.4981174
LunaHoyChia,0,14.87043,4.5224366
Luna___2020,1,3.8355408,-6.014904
LungTxDoc,1,3.2715776,4.75588
Lungs_NI,1,-1.013405,3.4967887
LupitaJuarezH,0,16.798689,-1.1775821
LutVern,1,0.3754916,10.820855
Luuk22819033,1,4.2528887,3.8088653
LuzonRng,0,14.749612,0.5319241
Lxmeas__,0,12.033103,-18.489735
LykanLA,0,14.656977,5.084336
Lyliah_7,1,-5.533799,-1.3034157
LymeAnon,0,19.533411,-7.873729
LymeDiary,1,-5.9424,-2.1122055
LynchKaro,0,15.070747,4.7459826
LynnK760,0,5.6511755,6.794913
LynnRiv75180421,1,0.07585297,10.469194
LynneUher,1,0.623744,10.691691
Lynnielee5,1,4.345473,-8.454101
Lynnvaa,1,-6.223464,-1.746632
Lynx62,1,5.6317043,-6.7132463
LyuRuyin,1,-3.2678425,-4.2006726
MAAWLAW,1,3.3414361,-9.601856
MADELONOBELAR,1,0.19027704,10.700291
MADTWEET5,0,22.08717,1.2207298
MAGAMedium2,1,-7.8940334,14.6312895
MAGA_GUY2020,0,14.976387,0.40501553
MALIKABDULLAHN5,0,14.165725,4.780114
MALTAKYOTO2,0,14.581284,-0.33746555
MANOJBH19905154,1,-5.6625586,-1.159608
MARCLANDES40,1,-5.1770024,-2.414068
MARS0411,1,2.821818,3.2767117
MAYANK3101999,0,19.657114,-7.4770107
MA_Healthcare,0,14.704423,0.6498776
MAzhaan2,0,13.856474,4.087878
MB2BORNOT2B,0,14.380283,5.1499367
MBL_de,0,21.053364,-9.857444
MBM_Omega,0,14.8436165,4.218813
MBUDDMA,0,12.515271,-4.1478224
MBellabarba,0,14.391399,4.6470227
MBlatus,1,1.9977145,4.466992
MBoyce16,0,19.834347,-7.293527
MCDRSC,1,-5.7394824,-1.5505462
MCastroAction,1,-5.1929026,-1.0763036
MCorleoneo,0,14.885452,3.0492778
MDC_News,1,0.43119144,11.065047
MDMacQ,0,25.848154,-1.9877694
MDMasud22157612,0,13.225325,-0.9195859
MDOT_BWB,0,12.801952,-5.5363483
MDRBrown,1,-6.1652827,-1.8883337
MDSumon_1,0,11.912962,-6.0888886
MEGANKE11EY,0,14.908323,2.587179
MFG_BP,0,14.931537,5.303547
MGirsomnath,0,12.450336,2.6871624
MGuru2020,0,14.283478,5.290108
MH88490684,1,-3.1374016,-2.3160818
MICHAELBERTAKIS,0,14.851153,5.125013
MICHEL18741632,0,12.511825,-4.1920013
MIHospitalAssoc,1,-5.099771,-1.6486207
MISSXBUTTERFLYX,1,0.43879694,10.502109
MImproxyble,0,15.150111,1.8819717
MJ4DARBDAgency,1,-4.7416124,-1.7366815
MJG_66,1,-5.3796363,-1.7625366
MJGarciaKCMO,1,2.7750626,4.566496
MJGosper,1,-5.2721577,-1.5964489
MJansenEcon,1,3.5452044,-9.648428
MLBSuites,1,0.1811188,10.25299
MLInnovations,0,14.229124,4.964937
MLZambrana,1,-4.728571,-1.6628798
MM2021RET,1,-5.596547,-0.7472476
MMMcC54,0,5.144789,7.263306
MMScholes,0,5.2389026,7.401567
MMandawes,0,5.2173047,7.3248467
MMusabelliu,1,-2.4062192,8.5035925
MN2APatriot357,0,19.890158,7.995946
MNabell,0,11.856764,12.86707
MODEventDesign,0,19.605143,-7.7687974
MOIL_LIMITED,1,3.1061766,3.6215892
MP49882400,0,14.596261,-0.14316688
MPC71,1,3.3041692,3.7381191
MPFTResearch,1,-5.6975665,-0.7195428
MPilarrss,0,16.798374,-1.1849005
MRFuad111222,0,13.229611,-0.8951009
MRPszcola,1,-4.952596,-2.120517
MRidhShafie,0,11.481593,12.920129
MSEssex_HCP,1,0.004624996,10.780182
MSF,1,-6.2989078,-2.5117064
MSPUruguay,0,14.397861,17.209637
MScivico,0,16.792507,-1.1883086
MShahzebMalik,1,0.3070712,10.935486
MTaigman,1,-4.85196,-2.403064
MTone123,0,12.806522,-6.249861
MUSTAKEEN1,0,19.805878,-7.9028378
MWTweets,1,0.80010045,10.247895
MWhalen1907,1,2.7979598,4.554903
MWlachovsky,1,3.337964,3.038232
