,index,Unnamed: 0,date,user,is_retweet,is_quote,text,quoted_text,lat,long,hts,mentions,                    tweet_id,likes,retweets,replies,quote_count,original_tweet_id
0,8,95301,2020-11-02 15:45:31,4thcornergal,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323290148574908418,0,0,0,0,1.3232869408971284e+18
1,17,92793,2020-11-02 16:21:58,6nsinvt,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323299318959398917,0,0,0,0,1.3232912756137574e+18
2,26,95842,2020-11-02 15:59:53,73SNAngel,True,True,RT @donwinslow: Dear @MarkMeadows   All you do is lie.  Every day.  Every way.  You just lie.,Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,donwinslow;MarkMeadows,1323293762475429889,0,0,0,0,1.3232917607605617e+18
3,35,86554,2020-11-02 15:08:08,86GOPFascism,True,False,RT @tedlieu: Dear @realDonaldTrump: Where is the vaccine?  https://t.co/tciCRvc0JK,,,,,tedlieu;realDonaldTrump,1323280738314293251,0,0,0,0,1.3230333873139466e+18
4,44,90096,2020-11-02 15:58:50,86_45_2020_ok,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323293498544672775,0,0,0,0,1.3232912756137574e+18
5,53,96075,2020-11-02 16:07:17,1000rrKnight,False,True,"Translation: We will increase your taxes to pay for it so we can enrich ourselves &amp; our friends. Mask mandates for the foreseeable future"" (masks forever).""",This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,1323295627825074177,0,0,0,0,
6,62,90571,2020-11-02 16:01:59,A2Zsalesnet,False,False,"Along with wearing masks and ensuring frequent hand washing, new research suggests that effective indoor #ventilation is just as important in preventing the spread of highly contagious coronavirus disease 2019 (COVID-19).  #HVAC #Filtration #IAQ https://t.co/FX1FJjbZsQ",,,,,,1323294291012296704,0,0,0,0,
7,71,93600,2020-11-02 16:30:51,ALBERTOSEVERIN7,True,False,RT @BenjaminNorton: Argentina is considering joining Mexico and Venezuela in getting Russia's coronavirus vaccine before the end of 2020.…,,,,,,1323301557178388481,0,0,0,0,1.323299247605928e+18
8,88,86508,2020-11-02 15:07:12,ANI,False,False,"On 30th October, 19 passengers on Air India’s Vande Bharat flight to Wuhan tested positive for #COVID19 at Wuhan Airport, China. The airline is aware of the incident. All passengers boarded the flight after thorough checks of their COVID negative certificate: Air India Official",,,,,,1323280505144422402,0,0,0,0,
9,89,92658,2020-11-02 16:20:44,ANI,False,True,"All our passengers to Wuhan, China had boarded the flight from Delhi with COVID19 negative reports from certified labs. AI strictly adheres to all the safety protocol laid down by the regulatory bodies and conforms to requirements at destination airports: Air India statement","On 30th October, 19 passengers on Air India’s Vande Bharat flight to Wuhan tested positive for #COVID19 at Wuhan Airport, China. The airline is aware of the incident. All passengers boarded the flight after thorough checks of their COVID negative certificate: Air India Official",,,,,1323299009402789889,0,0,0,0,
10,98,90926,2020-11-02 16:04:27,AParisDeco,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323294913841242112,0,0,0,0,1.3232912756137574e+18
11,115,90121,2020-11-02 15:59:00,AcctbleHealth,False,True,Truth! some simple steps to reduce the risk . #Covid19 #florida #coronavirus #hcldr #populationhealth #weara mask,"5/ Ventilation reduces more. Filtration reduces more. Distancing reduces more. Less time indoors with others reduces more. It is well within our ability to reduce dose by a factor of 10 to 20 with SIMPLE layered dose reduction, &amp; to dramatically lower risk. Let's just do it!",,,Covid19;florida;coronavirus;hcldr;populationhealth;weara,,1323293540248555522,0,0,0,0,
12,116,94643,2020-11-02 15:00:03,AcctbleHealth,False,True,Wow…  The United States has 4 percent of the world’s population—and 20 percent of the SARS-CoV-2 infections and 22 percent of the deaths.  #Florida #COVID19 #Coronavirus #PopHealth #hcldr @UCBerkeleySPH @UCBerkeley,"Vaccines for the #coronavirus are in the works, masks and social distancing may be here to stay. @UCBerkeleySPH expert John Swartzberg talks about what's to come this winter. #hcldr #pophealth #COVID19 #Coronavirus https://t.co/XTSd2DTQQN",,,,,1323278703988793345,0,0,0,0,
13,125,89429,2020-11-02 15:54:52,AdamWickham8,False,False,"@DavidNathanaelx @blkMYmorris @ChrisEvans He was wrong. But that doesn't mean that he was lying. There's a huge difference.  It's called a novel"" coronavirus for a reason. They were still learning about it.  You're also ignoring where he said that things could change and people might have to start wearing them.""",,,,,DavidNathanaelx;blkMYmorris;ChrisEvans,1323292503081144320,0,0,0,0,
14,134,93703,2020-11-02 16:32:11,AddsEvery,False,False,"@realDonaldTrump Stanford releases study estimating COVID-19 cases related to President Trump’s campaign rallies"" https://t.co/iRubYPwgtE  #COVID19 #coronavirus SURGES AT #Trump RALLIES I BEG you #MAGA folks what good is a #MAGA2020LandslideVictory  If you All Suffer long term #COVID19 DAMAGE?👤""",,,,,,1323301894211731456,0,0,0,0,
15,151,95932,2020-11-02 16:02:20,AdeResists,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323294379835052032,0,0,0,0,1.3232869408971284e+18
16,152,95934,2020-11-02 16:02:25,AdeResists,True,True,RT @donwinslow: Dear @MarkMeadows   All you do is lie.  Every day.  Every way.  You just lie.,Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,donwinslow;MarkMeadows,1323294399015604225,0,0,0,0,1.3232917607605617e+18
17,161,88663,2020-11-02 15:51:33,Africanfighter,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291668137783296,0,0,0,0,1.3232912756137574e+18
18,170,87827,2020-11-02 15:39:23,Afsanehbaf,False,False,"@Malpani_Ankit @ConciousVegan Let’s hope so and still the same people refusing to wear a mask, won’t wanna take the vaccine, so it’s gonna take longer to get everyone onboard...",,,,,Malpani_Ankit;ConciousVegan,1323288603133415424,0,0,0,0,
19,179,92119,2020-11-02 16:15:22,AirMedToday,False,False,The ‘dose’ of coronavirus a person gets may determine how sick they get; masks could help - CNN https://t.co/fTjWnemeIR,,,,,,1323297659034230784,0,0,0,0,
20,188,87476,2020-11-02 15:30:22,AlexLadino,False,True,#WWG1WGA #COVID19 #lockdown2uk #coronavirus #QArmy @DanScavino,"Wait, is this @ChrisCuomo not wearing a mask while getting a haircut in NYC near 80th &amp; Broadway?!  Would be a shame if everyone saw his hypocrisy https://t.co/xURkPk0Q8t",,,WWG1WGA;COVID19;lockdown2uk;coronavirus;QArmy,,1323286336888098816,0,0,0,0,
21,197,90598,2020-11-02 16:02:07,AliAdair22,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323294326605127685,0,0,0,0,1.3232912756137574e+18
22,222,93934,2020-11-02 16:35:24,All435Reps,True,False,"RT @USRepKCastor: NEW: @COVIDOversight released a report on investigations into the Trump Admin’s failed coronavirus pandemic response, cal…",,,,,USRepKCastor;COVIDOversight,1323302701434810372,0,0,0,0,1.323302679188263e+18
23,223,95069,2020-11-02 15:32:52,All435Reps,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323286963076608000,0,0,0,0,1.3232869408971284e+18
24,224,95666,2020-11-02 15:55:30,All435Reps,True,True,RT @HoulahanForPa: What has been clear from the beginning of Joe Biden's campaign is an unwavering commitment to the American people and ad…,This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,1323292661130928129,0,0,0,0,1.323292638527787e+18
25,233,89260,2020-11-02 15:54:03,AllanVoorhis,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323292296880836614,0,0,0,0,1.3232912756137574e+18
26,242,95139,2020-11-02 15:36:20,AllisC4,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323287835403800577,0,0,0,0,1.3232869408971284e+18
27,251,94507,2020-11-02 16:42:23,AlstonCeleste,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323304457476755458,0,0,0,0,1.3232912756137574e+18
28,260,93082,2020-11-02 16:24:45,AlwaystrumpOrg,False,True,#Left carrying #FEAR forward #MarchToCommunism #NADA #Nothing #Zero #Zilch about #Climatechange #Globalwarming anymore! #Covid the word of the times! #Pandemic a hoax! 99.9% recovery rate! #FakeStatistics #LOCKEDUP entire #WORLD! #ChinaWantsToRuleWorld #ChinaIsCommunist #WakeUp!,I'm curious about this but also a little skeptical given how every attempt at drug repurposing for Covid-19 has failed so far. Did anyone talking at this symposium preprint/publish early predictions which match later RCT results?,,,Left;FEAR;MarchToCommunism;NADA;Nothing;Zero;Zilch;Climatechange;Globalwarming,,1323300022176403460,0,0,0,0,
29,269,94543,2020-11-02 16:42:46,AmandaVicy,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323304554201579520,0,0,0,0,1.3232912756137574e+18
30,278,88716,2020-11-02 15:51:45,AnalystHealth,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291715910979585,0,0,0,0,1.3232912756137574e+18
31,287,87848,2020-11-02 15:39:54,AndrewW66619812,False,False,Is North Korea hiding coronavirus quarantine camps on China border?  https://t.co/8it97o11IY,,,,,,1323288734540959745,0,0,0,0,
32,296,86845,2020-11-02 15:14:55,AngelaBodden56,True,False,"RT @BNODesk: Singapore has reached 3 days with no new domestic cases of coronavirus, a first since COVID-19 began spreading in February",,,,,,1323282447895830529,0,0,0,0,1.323279280663679e+18
33,305,88511,2020-11-02 15:51:03,AnnH1958,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291541947977729,0,0,0,0,1.3232912756137574e+18
34,322,87366,2020-11-02 15:27:49,ApiWenuwen,False,True,පළමුවෙන්ම අපේ රටේ මිනිස්සු ටික කොරෝනාවෙන් බේරාගන්න ඔන්න ඔය PCR කට්ටල ටිකක් වත්  දෙන්න. ඔය මොන බිස්නස් කතා කොරත් වැඩක් නැහැ මේ රටේ මිනිසුන් ඔය එකගතා වලට එකතු කර ගන්නේ නැතිව @USEmbSL @SecPompeo @USAmbSLM @ChinaEmbSL @MFA_China @GotabayaR @GMOAMU #srilanka #covid19 @WHOSriLanka,"At this year's #IndoPacificBizForum, we saw unprecedented economic opportunity in the Indo-Pacific. The US continues to partner with Bangladesh, India, Nepal, &amp; Sri Lanka to reinforce market connectivity &amp; promote cross-border private sector investment.",,,,,1323285694782099457,0,0,0,0,
35,323,88023,2020-11-02 15:45:18,ApiWenuwen,False,True,"මිලියන 12 ක් විකිනුනු කොරෝනා වයිරස් මුහුණු ආවරණ, අපි තවමත් සිටින්නේ කොතනද ? #srilanka #covid19 #coronavirus @Neetwit @GMOAMU @GotabayaR @WHOSriLanka",“I basically did not want the experience to happen again or to have anyone else go through that experience.”  JHU alum Allysa Dittmar shares why she and her team created @the_clearmask: https://t.co/TTvrR9Mnsx,,,srilanka;covid19;coronavirus,,1323290092916613123,0,0,0,0,
36,332,89118,2020-11-02 15:53:16,Arkie200,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323292098381099009,0,0,0,0,1.3232912756137574e+18
37,341,93488,2020-11-02 16:29:34,Arriadna,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323301235085246475,0,0,0,0,1.3232912756137574e+18
38,350,87146,2020-11-02 15:21:57,Artemasciencia,False,False,"44.) Ramp up large scale manufacturing of as many vaccine candidates as necessary 45.) Nationwide vaccination campaign to guarantee fair distribution 46.) Ask every American to wear a mask 47.) End the mismanagement of the asylum system, which fuels violence and chaos at  border",,,,,,1323284215937552390,0,0,0,0,
39,359,87032,2020-11-02 15:19:13,Artist_Angie,True,False,RT @SaintRPh: Let’s talk about Covid-19.  -It is here to stay.  -it’s a coronavirus. There will be seasons -The hire the positive cases go…,,,,,,1323283528428245014,0,0,0,0,1.3232789636455178e+18
40,368,95832,2020-11-02 15:59:32,Aryss1,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323293674319437825,0,0,0,0,1.3232869408971284e+18
41,377,89446,2020-11-02 15:54:59,AwlllegsKarla,False,False,"@FoxNews Biden’s plan on his campaign website he finally update touting nationwide mask mandate besides vaccines, free vaccines, more PPE etc. nothing different actually. We still need to wear a mask social distance and wash our hands. It’s not rocket science",,,,,,1323292530356748292,0,0,0,0,
42,394,92368,2020-11-02 16:17:53,AyeTheresTheRob,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323298294668296194,0,0,0,0,1.3232912756137574e+18
43,395,96316,2020-11-02 16:18:08,AyeTheresTheRob,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323298354416119813,0,0,0,0,1.3232869408971284e+18
44,404,93131,2020-11-02 16:25:19,BAU750,True,False,RT @kumailn: Trump’s coronavirus adviser and a massive source of Covid disinformation. He says masks/social distancing don’t work etc. And…,,,,,,1323300164975710209,0,0,0,0,1.322966303515136e+18
45,421,95594,2020-11-02 15:54:18,BBoullion,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323292359229120515,0,0,0,0,1.3232869408971284e+18
46,422,95693,2020-11-02 15:55:50,BBoullion,True,True,RT @donwinslow: Dear @MarkMeadows   All you do is lie.  Every day.  Every way.  You just lie.,Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,donwinslow;MarkMeadows,1323292744354271233,0,0,0,0,1.3232917607605617e+18
47,439,86070,2020-11-02 14:58:00,BGHeaven,False,False,@michpoligal @freep Wasn’t he saying the COVID19 was a hoax?   Isn’t his disagreement with the coronavirus lockdown the reason he committed his crimes?,,,,,michpoligal;freep,1323278189678989314,0,0,0,0,
48,440,90874,2020-11-02 16:04:04,BGHeaven,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323294816709562370,0,0,0,0,1.3232912756137574e+18
49,449,87261,2020-11-02 15:25:05,Barb20011,True,False,"RT @Seekthetruth101: If you will wear a mask to keep your job , you will take a vaccine to keep your job , for a lot of people this is CHEC…",,,,,,1323285006731612160,0,0,0,0,1.3232407574619628e+18
50,458,88747,2020-11-02 15:51:51,BarbLettieri,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291743295557634,0,0,0,0,1.3232912756137574e+18
51,467,89043,2020-11-02 15:52:58,BaszkoM,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323292022728462337,0,0,0,0,1.3232912756137574e+18
52,476,88301,2020-11-02 15:50:27,Bayouself5,True,False,RT @WGNOtv: 'COVID-19 is real': Eighth-grader in Missouri dies from coronavirus complications https://t.co/l3uAQdxKc5,,,,,,1323291389774516224,0,0,0,0,1.323288090149081e+18
53,485,86553,2020-11-02 15:08:04,Bdj68Brad,True,False,"RT @ReddingtonAlice: People who don’t wear a mask, should be punished by not getting a vaccine",,,,,,1323280722241572864,0,0,0,0,1.3105365382629704e+18
54,494,88211,2020-11-02 15:50:08,Beastmode0807,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291309545836544,0,0,0,0,1.3232912756137574e+18
55,503,88722,2020-11-02 15:51:46,BenMastaitis,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291722047279104,0,0,0,0,1.3232912756137574e+18
56,528,90415,2020-11-02 16:00:52,BettyGooch3,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323294010862161924,0,0,0,0,1.3232912756137574e+18
57,529,95694,2020-11-02 15:55:50,BettyGooch3,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323292744450789383,0,0,0,0,1.3232869408971284e+18
58,530,95827,2020-11-02 15:59:27,BettyGooch3,True,True,RT @donwinslow: Dear @MarkMeadows   All you do is lie.  Every day.  Every way.  You just lie.,Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,donwinslow;MarkMeadows,1323293655847882754,0,0,0,0,1.3232917607605617e+18
59,539,90898,2020-11-02 16:04:15,Bianca10462152,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323294861525716993,0,0,0,0,1.3232912756137574e+18
60,548,89880,2020-11-02 15:57:32,BigMommaLurka,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323293171787403269,0,0,0,0,1.3232912756137574e+18
61,557,87121,2020-11-02 15:21:17,Bk_prasanta,True,False,RT @angul_dm: Daily Covid-19 report for today  #Angulfightscorona #DistrictAdministrationAngul https://t.co/BGgoIZbWQh,,,,Angulfightscorona;DistrictAdministrationAngul,,1323284049960472578,0,0,0,0,1.3232688773886362e+18
62,566,90734,2020-11-02 16:03:09,Blink2XAmerica,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323294584194191361,0,0,0,0,1.3232912756137574e+18
63,575,94227,2020-11-02 16:38:56,BluTexGal,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323303589176053760,0,0,0,0,1.3232912756137574e+18
64,592,95875,2020-11-02 16:00:35,BlueMoves76,True,True,RT @donwinslow: Dear @MarkMeadows   All you do is lie.  Every day.  Every way.  You just lie.,Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,donwinslow;MarkMeadows,1323293938338463745,0,0,0,0,1.3232917607605617e+18
65,593,95889,2020-11-02 16:00:49,BlueMoves76,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323293999726317568,0,0,0,0,1.3232869408971284e+18
66,602,91506,2020-11-02 16:09:18,BoGuadalupe321,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323296133808975872,0,0,0,0,1.3232912756137574e+18
67,611,88911,2020-11-02 15:52:25,BonnieSchumm,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291884501032962,0,0,0,0,1.3232912756137574e+18
68,620,94270,2020-11-02 16:39:25,Bonnievee57,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323303711008034816,0,0,0,0,1.3232912756137574e+18
69,629,91233,2020-11-02 16:06:56,BookWorm33333,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323295538121498631,0,0,0,0,1.3232912756137574e+18
70,638,95290,2020-11-02 15:44:06,Bookworm,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323289792533188609,0,0,0,0,1.3232869408971284e+18
71,647,94623,2020-11-02 14:58:31,Bortne24,True,True,"RT @SamanthaPippin7: The only message I ever want to hear from War Criminal Blair, is this......... https://t.co/OLaLUXJ4RR https://t.co/Z7…","Tune in to @BBCr4today shortly to hear Tony Blair discuss the need for a #COVID19 strategy built on a combination of testing, vaccines, therapeutics &amp; data.  Listen live: https://t.co/kbqHfTVZKz https://t.co/kbqHfTVZKz",,,,,1323278319496908801,0,0,0,0,1.3232712649880248e+18
72,664,89375,2020-11-02 15:54:37,BostonSister,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323292438073643008,0,0,0,0,1.3232912756137574e+18
73,665,96464,2020-11-02 16:25:26,BostonSister,True,True,RT @donwinslow: Dear @MarkMeadows   All you do is lie.  Every day.  Every way.  You just lie. https://t.co/GcVzhmtJDE,Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,donwinslow;MarkMeadows,1323300192330940417,0,0,0,0,1.3232917607605617e+18
74,674,88518,2020-11-02 15:51:05,BrianJLafferty,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291548902195200,0,0,0,0,1.3232912756137574e+18
75,683,91804,2020-11-02 16:12:09,BrianLWilcox,False,True,It's November 2nd. Election Day is tomorrow. That vaccine Trump promised?  Fact: none of the phase 3 clinical trials for the vaccines the US is considering have been completed. There was never any chance they would be completed by now.  Trump (and Meadows) just flat-out lied.,Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323296852364570625,0,0,0,0,
76,692,90503,2020-11-02 16:01:31,BrodyCOConnell1,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323294173081047041,0,0,0,0,1.3232912756137574e+18
77,701,89856,2020-11-02 15:57:21,Brokenroad7,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323293125855580165,0,0,0,0,1.3232912756137574e+18
78,710,88541,2020-11-02 15:51:11,BruceExotic,True,True,"RT @neontaster: China causing the coronavirus pandemic has really sabotaged efforts to blame Trump for causing the coronavirus pandemic.""""","The World Health Organization, eager to win access and cooperation from China, has struggled to achieve either, a New York Times investigation found. Its approach has given space for President Trump and his allies to deflect blame for their own mistakes. https://t.co/C6954hswho",,,,,1323291573073956866,0,0,0,0,1.3232915113296118e+18
79,719,94991,2020-11-02 15:25:32,BukiWilliams,False,True,This could have been us,"Singapore has reached 3 days with no new domestic cases of coronavirus, a first since COVID-19 began spreading in February",,,,,1323285120363696134,0,0,0,0,
80,728,87278,2020-11-02 15:25:29,Buttercup70,True,False,RT @tedlieu: Dear @realDonaldTrump: Where is the vaccine?  https://t.co/tciCRvc0JK,,,,,tedlieu;realDonaldTrump,1323285104446345218,0,0,0,0,1.3230333873139466e+18
81,737,90013,2020-11-02 15:58:19,CALIGOP2,False,True,@JoeBiden that's exactly @realDonaldTrump promises !! SO ?? You have to realize though it's not REALLY FREE because Taxpayer $$'s is paying to develop it and the promise is the Pharma companies will not profit much of the vaccine. https://t.co/xVD3oEaPeq,This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,JoeBiden;realDonaldTrump,1323293370580574209,0,0,0,0,
82,746,94565,2020-11-02 16:43:11,CGLuttrell,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323304661479231495,0,0,0,0,1.3232912756137574e+18
83,755,88706,2020-11-02 15:51:43,CLady1969,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291708042354689,0,0,0,0,1.3232912756137574e+18
84,764,96365,2020-11-02 16:19:53,CMSav1,False,True,Go back to your basement,This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,1323298794646036490,0,0,0,0,
85,773,86745,2020-11-02 15:12:15,CShoom,False,False,Saw this re: Mondays. Updated cuz #2020 is worse than all the Mondays. #covid #rona #quarantine #socialdistancing #6feet #maskup #flattenthecurve #lockdown #wfh #birthdayparade #remotelearning #ppe #zoom #coronapocalypse #tpshortage #coinshortage #wildfires #election #staysafe https://t.co/GBLDLAuenq,,,,covid;rona;quarantine;socialdistancing,,1323281775058190342,0,0,0,0,
